Date,Close,High,Low,Open,Volume,VIX_Close
2015-02-18,28.59564018249512,28.60896886942104,28.313503879969325,28.353491635646243,179566800,15.449999809265137
2015-02-19,28.53566169738769,28.664511338711637,28.50900431980301,28.542326041783863,149449600,15.289999961853027
2015-02-20,28.76893424987793,28.76893424987793,28.44681172581227,28.57343770460222,195793600,14.300000190734863
2015-02-23,29.546466827392575,29.546466827392575,28.80447366197079,28.88444919649405,283896400,14.5600004196167
2015-02-24,29.362070083618164,29.67975181000597,29.139916262854044,29.53312947475006,276912400,13.6899995803833
2015-02-25,28.611196517944336,29.235451763904805,28.469018171309017,29.226563710478064,298846800,13.84000015258789
2015-02-26,28.973308563232425,29.07327713106697,28.12690282454116,28.61119665484146,365150000,13.90999984741211
2015-02-27,28.537891387939453,29.00663625092877,28.489017258922598,28.880006901257964,248059200,13.34000015258789
2015-03-02,28.677845001220703,28.94220867411443,28.502344918685864,28.713390437364257,192386800,13.039999961853027
2015-03-03,28.73782730102539,28.773372736921612,28.45569091202304,28.64896710108417,151265200,13.859999656677246
2015-03-04,28.5556583404541,28.78225624796574,28.506787605303757,28.680067361107007,126665200,14.229999542236328
2015-03-05,28.082469940185547,28.602309153184912,27.93806959383036,28.56454340418569,226068400,14.039999961853027
2015-03-06,28.124679565429688,28.740045038751425,28.049148063282413,28.52455551395552,291368400,15.199999809265137
2015-03-09,28.24464607238769,28.784481799889047,27.78256556404972,28.42681219847674,354114000,15.0600004196167
2015-03-10,27.660375595092773,28.26241230903368,27.502646569217426,28.08246823773491,275426400,16.690000534057617
2015-03-11,27.156085968017575,27.718134933579027,27.127206577874272,27.713692602364425,275756000,16.8700008392334
2015-03-12,27.647052764892575,27.747023038958076,27.02057882136801,27.17164354437605,193450800,15.420000076293944
2015-03-13,27.45599937438965,27.85809908133666,27.231625158275826,27.6359451838697,207309200,16.0
2015-03-16,27.75812530517578,27.75812530517578,27.296046544920685,27.52042073270001,143497200,15.609999656677246
2015-03-17,28.22243881225586,28.284641648836967,27.91364494858523,27.969183437661243,204092400,15.65999984741211
2015-03-18,28.540111541748047,28.69339827370645,28.073588695017836,28.213545040566977,261083600,13.970000267028809
2015-03-19,28.324615478515625,28.713384710573685,28.302400432806465,28.602307787128524,183238000,14.06999969482422
2015-03-20,27.969173431396484,28.524556428562374,27.804780037116988,28.491234702958103,274780400,13.020000457763672
2015-03-23,28.26019287109375,28.402371208638087,28.106906162375846,28.240199836860707,150838800,13.40999984741211
2015-03-24,28.144676208496094,28.44458191910523,28.11579511873549,28.26463950967953,131369200,13.619999885559082
2015-03-25,27.409343719482425,28.17355357044147,27.409343719482425,28.11135075836797,206620800,15.4399995803833
2015-03-26,27.60039520263672,27.74257353801557,27.23606300636597,27.27160843766041,190291600,15.800000190734863
2015-03-27,27.380468368530277,27.7025908478472,27.304936855548284,27.67371145080698,158184800,15.06999969482422
2015-03-30,28.07358741760254,28.08025176305405,27.54708209323727,27.55819046558957,188398800,14.510000228881836
2015-03-31,27.642608642578125,28.10024511430692,27.62705793805044,28.011383219191703,168362400,15.289999961853027
2015-04-01,27.602619171142575,27.79589365397358,27.34714187403941,27.72924681302508,162485600,15.109999656677246
2015-04-02,27.840320587158203,27.893637036917603,27.589287345262463,27.77589576687005,128880400,14.670000076293944
2015-04-06,28.291297912597656,28.3268433490019,27.620393902014577,27.651495311418447,148776000,14.739999771118164
2015-04-07,27.99361228942871,28.46235544029756,27.98694794388029,28.355722521723493,140049200,14.779999732971191
2015-04-08,27.902528762817383,28.080252556075337,27.762572419684044,27.95806723634803,149316800,13.979999542236328
2015-04-09,28.11578750610352,28.12023153174017,27.69369659517633,27.95805849398561,129936000,13.09000015258789
2015-04-10,28.23575210571289,28.26018916316885,27.826989862630118,27.98027485633653,160752000,12.579999923706056
2015-04-13,28.180212020874023,28.562318561327945,28.12689557809171,28.51788508502756,145460400,13.9399995803833
2015-04-14,28.05803680419922,28.277968679310423,27.97139692324936,28.213543848237517,102098400,13.670000076293944
2015-04-15,28.164669036865234,28.24242255699414,27.993611292581647,28.082473184828803,115881600,12.84000015258789
2015-04-16,28.029150009155277,28.235753151270146,28.015821320921837,28.05358706751612,113476000,12.600000381469728
2015-04-17,27.713695526123047,28.0224892725456,27.649270699868765,27.891419301645172,207828000,13.890000343322754
2015-04-20,28.34683609008789,28.4623553673972,27.80700206835276,27.89586396353667,188217200,13.300000190734863
2015-04-21,28.193546295166016,28.480123273997965,28.1402281501234,28.457909922579294,129740400,13.25
2015-04-22,28.57343101501465,28.6289694851199,28.062478106986084,28.211320800092256,150618000,12.710000038146973
2015-04-23,28.80668830871582,28.97330369035088,28.46679320136418,28.50233862966466,183083600,12.479999542236328
2015-04-24,28.94219970703125,29.01995490077968,28.708937515584285,28.98885350123997,178103600,12.289999961853027
2015-04-27,29.468700408935547,29.575336674295198,29.135469706732135,29.393168929987628,387816800,13.119999885559082
2015-04-28,29.004396438598636,29.88856751752091,28.78446636993218,29.87079819847113,475696000,12.40999984741211
2015-04-29,28.577869415283203,29.233222555537758,28.502337924362703,28.915544196184648,253544400,13.390000343322754
2015-04-30,27.80256080627441,28.57787743942009,27.675933151606497,28.57787743942009,332781600,14.550000190734863
2015-05-01,28.64674186706543,28.90888520558984,27.83588156893824,28.01360365425533,234050400,12.699999809265137
2015-05-04,28.59120178222656,29.00663181534385,28.49345353914014,28.768925552401967,203953200,12.850000381469728
2015-05-05,27.94696044921875,28.535666910420105,27.94251642220985,28.46902006448425,197085600,14.3100004196167
2015-05-06,27.771461486816406,28.158008825709807,27.40490718679169,28.11579903934276,288564000,15.149999618530272
2015-05-07,27.94322967529297,28.126156702399538,27.66660698885533,27.833918356403263,175763600,15.130000114440918
2015-05-08,28.46970558166504,28.46970558166504,28.132851520225067,28.26000810339415,222201600,12.859999656677246
2015-05-11,28.1796932220459,28.456314180575312,28.02576623369674,28.418390682627543,168143200,13.850000381469728
2015-05-12,28.07931327819824,28.30462472292589,27.845076653188137,28.01908022514789,192640000,13.859999656677246
2015-05-13,28.110538482666016,28.373775078379587,28.079307166393143,28.14176979893889,138776800,13.760000228881836
2015-05-14,28.766401290893555,28.766401290893555,28.36708631302993,28.42285677051672,180814000,12.739999771118164
2015-05-15,28.726245880126957,28.88686505706001,28.60132061005864,28.79317110450878,152832000,12.380000114440918
2015-05-18,29.043025970458984,29.16125907609517,28.63478578527864,28.639248375290997,203531600,12.729999542236328
2015-05-19,29.01624870300293,29.19694439982408,28.92032176772833,29.154558317071896,178532800,12.850000381469728
2015-05-20,29.014020919799805,29.21925578540813,28.853401737330955,29.00063655525381,145819600,12.880000114440918
2015-05-21,29.31072807312012,29.36426894973832,28.962720885000174,29.01626176161837,158921600,12.109999656677246
2015-05-22,29.5672607421875,29.66318768776386,29.312947622321087,29.35756670619373,182384000,12.130000114440918
2015-05-26,28.91587257385254,29.64981387485196,28.804331632396284,29.580659035782585,282790400,14.0600004196167
2015-05-27,29.45572662353516,29.504804903930346,29.01179591081366,29.07648815099333,183332800,13.270000457763672
2015-05-28,29.397727966308597,29.435651474972413,29.246033931653315,29.41557492402553,122933200,13.3100004196167
2015-05-29,29.06309700012207,29.32410230095591,28.978324825780795,29.27502403201709,203538000,13.84000015258789
2015-06-01,29.121103286743164,29.310724221383357,29.01179535845598,29.063103230998102,128451200,13.970000267028809
2015-06-02,28.9917106628418,29.147867233632,28.84893845469676,28.969401122461218,134670400,14.239999771118164
2015-06-03,29.02741241455078,29.21034118550265,28.97833412985439,29.14787853297256,123934000,13.65999984741211
2015-06-04,28.85786819458008,29.130028323353766,28.75748204307215,28.906946473798865,153800400,14.710000038146973
2015-06-05,28.69947624206543,28.93148325289006,28.634784008714654,28.88909716029949,142507200,14.210000038146973
2015-06-08,28.50985717773437,28.824403359791518,28.293467540769548,28.75524513650672,210699200,15.289999961853027
2015-06-09,28.425079345703125,28.57231413406844,28.02353317212102,28.264460195478733,224301600,14.470000267028809
2015-06-10,28.75078392028809,28.853399643667014,28.521008233053088,28.53662389121672,156349200,13.220000267028809
2015-06-11,28.686094284057617,29.040793608725043,28.661555144391127,28.817711758651104,141563600,12.850000381469728
2015-06-12,28.36931037902832,28.6280860683027,28.35592601647239,28.59685475435289,147544800,13.779999732971191
2015-06-15,28.31354331970215,28.384929431839,28.04361452999784,28.13061630097777,175955600,15.390000343322754
2015-06-16,28.465238571166992,28.52100902357993,28.19084889840366,28.33808200774466,125976400,14.8100004196167
2015-06-17,28.398313522338867,28.52769967147499,28.273386558306026,28.49200746887921,131672400,14.5
2015-06-18,28.527706146240234,28.623631409082854,28.38047301140006,28.382704306437173,141628800,13.1899995803833
2015-06-19,28.242156982421875,28.51431706464247,28.1975413009342,28.489777929230502,218867600,13.960000038146973
2015-06-22,28.467470169067383,28.567856303688377,28.349237081009143,28.440699738911512,136157200,12.739999771118164
2015-06-23,28.338090896606445,28.4674787952648,28.304628274266573,28.438478763626065,121075600,12.109999656677246
2015-06-24,28.579010009765625,28.956018802673047,28.358159500644405,28.378236046028565,221123600,13.260000228881836
2015-06-25,28.44292640686035,28.82216474482694,28.44292640686035,28.74631775802517,127752400,14.010000228881836
2015-06-26,28.275623321533203,28.55224432757228,28.22208415629518,28.480858206595123,176267200,14.020000457763672
2015-06-29,27.78038215637207,28.21316148452477,27.76922908520098,27.987848342323893,196645600,18.850000381469727
2015-06-30,27.981151580810547,28.135078574808336,27.853995016806024,28.01238289814645,177482800,18.229999542236328
2015-07-01,28.242156982421875,28.3180056833259,28.106076941311574,28.30908220663253,120955200,16.09000015258789
2015-07-02,28.20646095275879,28.26223139804534,28.056994865886857,28.20422965839323,108844000,16.790000915527344
2015-07-06,28.108306884765625,28.159616447791148,27.85176247359616,27.87184072068582,112241600,17.010000228881836
2015-07-07,28.03915023803711,28.141767655400127,27.61083191524409,28.08376591446313,187787200,16.09000015258789
2015-07-08,27.3431339263916,27.80491314662569,27.33644174525441,27.76922094656772,243046400,19.65999984741211
2015-07-09,26.78543472290039,27.675530730197355,26.595815511598627,27.62868375107428,314380000,19.96999931335449
2015-07-10,27.501522064208984,27.62867861303297,27.03974283932409,27.20259329054447,245418000,16.829999923706055
2015-07-13,28.032453536987305,28.054761371603533,27.73352310679803,27.891910945145558,165762000,13.899999618530272
2015-07-14,28.02131080627441,28.190853485752687,27.89415422216056,28.117236068113243,127072400,13.369999885559082
2015-07-15,28.29123306274414,28.36485046328007,28.01461211458433,28.04584342960339,134596800,13.229999542236328
2015-07-16,28.66824722290039,28.68163499318141,28.409473162788792,28.496474947841605,144889600,12.109999656677246
2015-07-17,28.91587257385254,28.91587257385254,28.62363585187065,28.79540985482192,184658800,11.949999809265137
2015-07-20,29.462417602539062,29.66318987896413,29.156793194434474,29.21702623894537,235600800,12.25
2015-07-21,29.167951583862305,29.652038784847903,29.072028023261137,29.63642482556907,307025600,12.220000267028809
2015-07-22,27.934307098388672,27.996769738636274,27.213752036722603,27.213752036722603,461802400,12.119999885559082
2015-07-23,27.920921325683597,28.351467603111896,27.898611782166117,28.152924920056645,203998000,12.640000343322754
2015-07-24,27.773691177368164,28.05031220330336,27.639842403656267,27.956618231902976,168649200,13.739999771118164
2015-07-27,27.387754440307617,27.575144055147923,27.24275261810859,27.459140555013636,177822000,15.600000381469728
2015-07-28,27.52383804321289,27.642072853388196,27.33868140119759,27.52383804321289,134472400,13.4399995803833
2015-07-29,27.43683433532715,27.55060654742132,27.27621514224816,27.47252824577996,148046800,12.5
2015-07-30,27.29852104187012,27.343136721998896,27.15128623388277,27.287366270848374,134513200,12.130000114440918
2015-07-31,27.05982780456543,27.35875665246164,26.97282602334314,27.34983317464661,171540000,12.119999885559082
2015-08-03,26.42180633544922,27.343133466033592,26.216569806150336,27.10443603161213,279904000,12.5600004196167
2015-08-04,25.574098587036133,26.25672838166463,25.264015006993837,26.19426574712073,496554400,13.0
2015-08-05,25.743635177612305,26.19872216753365,25.0074646964498,25.197083850089005,397250400,12.510000228881836
2015-08-06,25.79966163635254,26.106667700331585,25.57333038339867,25.98789944271197,211612000,13.770000457763672
2015-08-07,25.88705825805664,26.05064586175011,25.6584856014657,25.676413337974065,154681600,13.390000343322754
2015-08-10,26.828237533569336,26.88874149280417,26.113385024731297,26.113385024731297,219806400,12.229999542236328
2015-08-11,25.43215560913086,26.48314577691837,25.39630184159681,26.400231268115792,388331200,13.710000038146973
2015-08-12,25.824312210083008,25.86464876132336,24.567158357722324,25.21702425673549,404870000,13.609999656677246
2015-08-13,25.804155349731445,26.08426992862631,25.667459298456052,26.00359679312989,194143200,13.489999771118164
2015-08-14,25.985658645629883,26.06409035438125,25.5486807613844,25.618148602038037,171718000,12.829999923706056
2015-08-17,26.254568099975582,26.36437248612328,25.882575288173083,26.003584936240777,163538800,13.020000457763672
2015-08-18,26.106670379638672,26.317317022504323,25.996865978641605,26.09098403663909,138242800,13.789999961853027
2015-08-19,25.77277565002441,26.11115273840456,25.69882501096786,26.017034675796168,193146000,15.25
2015-08-20,25.24390983581543,25.62486473240927,25.015335530113045,25.56436077483076,274006400,19.13999938964844
2015-08-21,23.699932098388672,25.075854618051384,23.6752818814498,24.746439636853328,513102000,28.030000686645508
2015-08-24,23.108327865600582,24.381168302303,20.616428500878023,21.259572048945763,648825200,40.7400016784668
2015-08-25,23.247257232666016,24.898812593986147,23.19347573864992,24.898812593986147,414406400,36.02000045776367
2015-08-26,24.580604553222656,24.625422182789386,23.54081981819115,23.997965110757317,387098400,30.31999969482422
2015-08-27,25.304418563842773,25.376127794709205,24.65455269741909,25.149796549911265,338464400,26.100000381469727
2015-08-28,25.38733673095703,25.39181781054846,24.995176443904853,25.136353531757692,212657600,26.049999237060547
2015-08-31,25.2685661315918,25.66520746167961,25.09825605819991,25.10497853180908,224917200,28.43000030517578
2015-09-01,24.139142990112305,25.07136298578664,24.058469892160893,24.683685546442884,307383600,31.399999618530277
2015-09-02,25.174448013305664,25.174448013305664,24.455114225615663,24.70161633857624,247555200,26.09000015258789
2015-09-03,24.73298454284668,25.27304427956988,24.659033922356738,25.208057526080182,212935600,25.61000061035156
2015-09-04,24.486486434936523,24.75091457032204,24.316178063434936,24.41925998608582,199985200,27.799999237060547
2015-09-08,25.167724609375,25.223747503944654,24.72178284731177,25.042233872637546,219374400,24.899999618530277
2015-09-09,24.68368911743164,25.550922481347587,24.59853321856181,25.4926598985961,340043200,26.229999542236328
2015-09-10,25.225984573364254,25.385089361501105,24.62766057226877,24.710573347819047,251571200,24.3700008392334
2015-09-11,25.593507766723636,25.593507766723636,25.0444838946815,25.051206370796383,199662000,23.200000762939453
2015-09-14,25.840002059936523,26.194067201152144,25.73916152298625,26.12459935168344,233453600,24.25
2015-09-15,26.057376861572266,26.113399774229475,25.64056625462793,25.978945125788893,173364800,22.540000915527344
2015-09-16,26.086505889892575,26.11563718454317,25.86913674840091,26.050650410614907,148694000,21.350000381469727
2015-09-17,25.52851676940918,26.10443216057165,25.483699129582156,25.918437416574463,256450400,21.13999938964844
2015-09-18,25.42319107055664,25.61367029631348,25.069127645614437,25.1453179681706,297141200,22.280000686645508
2015-09-21,25.81759452819824,25.853450006925726,25.470253553863213,25.472493239021183,200888000,20.13999938964844
2015-09-22,25.411985397338867,25.58677655538758,25.21478371364652,25.407502608336912,201384800,22.440000534057617
2015-09-23,25.61815071105957,25.707787689733248,25.389578039640703,25.46352696558956,143026800,22.1299991607666
2015-09-24,25.77053451538086,25.882580317621645,25.181174211080297,25.37837420753811,200878000,23.46999931335449
2015-09-25,25.705549240112305,26.149251395054904,25.550925476927503,26.093228490675877,224607600,23.6200008392334
2015-09-28,25.196857452392575,25.674171895678256,25.196857452392575,25.51282568676956,208436000,27.6299991607666
2015-09-29,24.439424514770508,25.43663296333209,24.17051533183417,25.284250637086068,293461600,26.82999992370605
2015-09-30,24.71730613708496,24.9951792645566,24.365482365385784,24.68817313256197,265892000,24.5
2015-10-01,24.555952072143555,24.56491593916416,24.047263304241792,24.441664904734356,255716400,22.549999237060547
2015-10-02,24.735231399536133,24.8764102086226,24.101053439948966,24.204135375817145,232079200,20.940000534057617
2015-10-05,24.82486343383789,24.95707834695101,24.44166706073994,24.623180682290823,208258800,19.540000915527344
2015-10-06,24.943628311157227,25.039987739970822,24.598527140747667,24.79124599837486,192787200,19.399999618530277
2015-10-07,24.82486343383789,25.04671360569818,24.5178590822946,25.03999113226044,187062400,18.399999618530277
2015-10-08,24.53801727294922,24.692640942589435,24.248939056078623,24.692640942589435,247918400,17.420000076293945
2015-10-09,25.125150680541992,25.161004447325563,24.535788681322455,24.65007587545633,211064400,17.079999923706055
2015-10-12,25.008623123168945,25.26632881443241,24.97276935490661,25.26184773453085,121868800,16.170000076293945
2015-10-13,25.051197052001957,25.1990966005633,24.80245527017863,24.83382795350022,132197200,17.670000076293945
2015-10-14,24.697132110595703,24.99069152478597,24.551472245882195,24.939151420302792,177849600,18.030000686645508
2015-10-15,25.06688117980957,25.120662673656284,24.75987513763897,24.85847596776033,150694000,16.049999237060547
2015-10-16,24.883132934570312,25.09826067807755,24.76884573312845,25.04896024962485,156930400,15.050000190734863
2015-10-19,25.037752151489254,25.04223323067941,24.67472318849822,24.829346920645275,119036800,14.979999542236328
2015-10-20,25.494897842407227,25.584534814719746,24.83382837725812,24.95035524448626,195871200,15.75
2015-10-21,25.49266242980957,25.90050909798165,25.47921577041525,25.546443938336843,167180800,16.700000762939453
2015-10-22,25.8825798034668,25.8825798034668,25.568851221488128,25.62039304175565,166616400,14.449999809265137
2015-10-23,26.68482780456543,26.71844188608165,26.068575912273158,26.151488709038865,237467600,14.460000038146973
2015-10-26,25.83327293395996,26.471933492798915,25.752599841297904,26.460729941402008,265335200,15.289999961853027
2015-10-27,25.6696891784668,26.11563090930809,25.54419674083244,25.860166664731032,279537600,15.43000030517578
2015-10-28,26.727405548095703,26.734129732523552,26.00807168581288,26.203032001821292,342205600,14.329999923706056
2015-10-29,27.00976181030273,27.04561728898953,26.50331428679338,26.599673748659985,204909200,14.609999656677246
2015-10-30,26.778942108154297,27.164379874808382,26.76773684599318,27.1128380624234,197461200,15.06999969482422
2015-11-02,27.15541648864746,27.195753039586744,26.80359279255377,27.070262307634756,128813200,14.149999618530272
2015-11-03,27.466901779174805,27.673065599084715,27.047849956583303,27.068019085532576,182076000,14.539999961853027
2015-11-04,27.33917617797852,27.747022836180697,27.254021982418337,27.59239907955085,179544400,15.510000228881836
2015-11-05,27.2131404876709,27.611481338312984,27.046603387668625,27.422437786228294,158210800,15.050000190734863
2015-11-06,27.24464607238769,27.41343415240068,27.145624899674196,27.255899297855684,132169200,14.329999923706056
2015-11-09,27.134374618530277,27.41343712700554,27.017348959170107,27.222144292300733,135485600,16.520000457763672
2015-11-10,26.279184341430664,26.57175110364436,26.119398460129865,26.308442047852964,236511600,15.289999961853027
2015-11-11,26.13064956665039,26.4254655769582,25.928103495178785,26.1891632577425,180872000,16.059999465942383
2015-11-12,26.04287338256836,26.290428867189533,26.02711989855613,26.164400995091693,130102400,18.3700008392334
2015-11-13,25.28220558166504,26.00912040774217,25.26645209463557,25.92585099515708,183249600,20.07999992370605
2015-11-16,25.69630241394043,25.70980491355159,24.980640745523743,25.066159438063565,152426800,18.15999984741211
2015-11-17,25.586027145385746,25.892096384430133,25.502757727542303,25.86283868024117,110467600,18.84000015258789
2015-11-18,26.39620780944824,26.441217281405347,25.99336668252736,26.05188036967263,186698800,16.850000381469727
2015-11-19,26.73153114318848,26.94983067262639,26.276929326988785,26.47497339356073,173183200,16.989999771118164
2015-11-20,26.84856414794922,26.98809456076909,26.747290246352517,26.8260576918156,137148400,15.470000267028809
2015-11-23,26.499740600585938,26.945342089732687,26.407468917433597,26.84181717600013,129930000,15.619999885559082
2015-11-24,26.75404167175293,26.85981583506874,26.35795345282768,26.4052139204153,171212800,15.93000030517578
2015-11-25,26.562747955322266,26.83280996896848,26.537992227812992,26.82830799105689,85553200,15.1899995803833
2015-11-27,26.51323509216309,26.64826695031528,26.465974628610372,26.621260235284563,52185600,15.119999885559082
2015-11-30,26.623504638671875,26.87331111066067,26.499726038316712,26.553737738016704,156721200,16.1299991607666
2015-12-01,26.40746116638184,26.738286131114823,26.299437739327036,26.72478363198333,139409600,14.670000076293944
2015-12-02,26.16890335083008,26.58074667342597,26.12389388347581,26.4074566184097,133546400,15.90999984741211
2015-12-03,25.925853729248047,26.283685425226995,25.7053048875768,26.22967370928731,166278000,18.11000061035156
2015-12-04,26.78779983520508,26.837311292183443,25.9056009997772,25.94611021757754,231108000,14.8100004196167
2015-12-07,26.619007110595703,26.9745877701295,26.513232964797563,26.77654369346573,128336800,15.84000015258789
2015-12-08,26.60776138305664,26.69102909439469,26.29944111628699,26.44797377680992,137238000,17.600000381469727
2015-12-09,26.020376205444336,26.486231330206245,25.89884855763669,26.474978102501257,185445600,19.61000061035156
2015-12-10,26.144153594970703,26.31744368953304,25.995620945204504,26.114897606214114,116850800,19.34000015258789
2015-12-11,25.471254348754883,25.96861650319326,25.396987158865464,25.92360702162482,187544800,24.38999938964844
2015-12-14,25.31371307373047,25.35872254396812,24.70832591212709,25.24619715137277,257274800,22.729999542236328
2015-12-15,24.86586570739746,25.38573429187087,24.83435872858108,25.192190440855068,213292400,20.950000762939453
2015-12-16,25.057153701782227,25.20343705615663,24.485526216013525,24.996390745011965,224954000,17.860000610351562
2015-12-17,24.52603912353516,25.26195454958816,24.52603912353516,25.2101921054981,179091200,18.940000534057617
2015-12-18,23.862136840820312,24.647563678113645,23.81262538845773,24.51028426520113,385813200,20.700000762939453
2015-12-21,24.15470695495605,24.163709194553643,23.758616997670288,24.14345372620865,190362400,18.700000762939453
2015-12-22,24.132204055786133,24.242478494517847,23.956662945741535,24.170462289243822,131157600,16.600000381469727
2015-12-23,24.442766189575195,24.496777897863105,24.125443754756063,24.14119724121509,130629600,15.56999969482422
2015-12-24,24.312236785888672,24.5305363288565,24.294232310447736,24.5305363288565,54281600,15.739999771118164
2015-12-28,24.03993034362793,24.235725189970832,23.89589794528429,24.213218732665812,106816800,16.90999984741211
2015-12-29,24.47202682495117,24.62731244741854,24.04893188178116,24.071436621428216,123724800,16.079999923706055
2015-12-30,24.15245246887207,24.46302196351547,24.12094549334309,24.43601696563428,100855200,17.290000915527344
2015-12-31,23.688844680786133,24.087183790725035,23.589821791919483,24.08268353077706,163649200,18.209999084472656
2016-01-04,23.709104537963867,23.71360651607352,22.955184602744627,23.09246574606234,270597600,20.700000762939453
2016-01-05,23.114974975585938,23.8216345799287,23.04746074384094,23.799129836013694,223164000,19.34000015258789
2016-01-06,22.66261863708496,23.038454840426148,22.47582774698311,22.631111657212283,273829600,20.59000015258789
2016-01-07,21.70615005493164,22.534337108884632,21.70164979418796,22.20801411942277,324377600,24.989999771118164
2016-01-08,21.82092666625977,22.30478625858172,21.77591719036996,22.178758352489098,283192000,27.01000022888184
2016-01-11,22.174259185791016,22.29353585732134,21.906448134391603,22.27328210570374,198957600,24.299999237060547
2016-01-12,22.496076583862305,22.660364414739306,22.244019082941826,22.6288574417494,196616800,22.46999931335449
2016-01-13,21.917701721191406,22.77289562148932,21.89744796924307,22.57710076764697,249758400,25.21999931335449
2016-01-14,22.39705848693848,22.61310880088144,21.54636659991894,22.045979731534,252680400,23.950000762939453
2016-01-15,21.85917854309082,21.989708389058645,21.460839474465978,21.649881278694465,319335600,27.020000457763672
2016-01-19,21.75341415405273,22.20126482709412,21.492354365866788,22.14725310840108,212350800,26.049999237060547
2016-01-20,21.78266716003418,22.097738623752576,21.02424534514792,21.402330758209725,289337600,27.59000015258789
2016-01-21,21.67239761352539,22.02797665278087,21.36632831915232,21.8434350238502,208646000,26.690000534057617
2016-01-22,22.824655532836918,22.833657772379347,22.13825150849246,22.19676349001581,263202000,22.34000015258789
2016-01-25,22.379058837890625,22.849414327314413,22.32729638282872,22.84716333787645,207178000,24.149999618530277
2016-01-26,22.502832412719727,22.7031275176358,22.07073522348516,22.48932991211915,300308000,22.5
2016-01-27,21.02424430847168,21.74665713553977,21.006239833260956,21.6138779941135,533478800,23.11000061035156
2016-01-28,21.175037384033203,21.27180933526747,20.79245155841048,21.10752314733615,222715200,22.420000076293945
2016-01-29,21.906442642211918,21.906442642211918,21.233541274149022,21.33256416923565,257666000,20.200000762939453
2016-02-01,21.7016544342041,21.76466840009718,21.46985232381094,21.710656674617656,163774000,19.979999542236328
2016-02-02,21.26280403137207,21.613882790889956,21.217792833355904,21.474350652542302,149428800,21.979999542236328
2016-02-03,21.68364715576172,21.793921581847044,21.17278252646713,21.37982887826044,183857200,21.649999618530277
